	Price	Distance	Car	BuildingArea	YearBuilt
23573	412000.0	37.5	2.0	129.0	1990.0
23577	3870000.0	9.7	4.0	430.0	2011.0
23580	795000.0	8.8	2.0	96.0	1940.0
23581	1210000.0	11.4	1.0	102.0	1950.0
23582	1600000.0	11.4	2.0	163.0	1950.0
23584	1050000.0	13.8	3.0	184.0	1970.0
23585	1275000.0	13.8	2.0	115.0	1970.0
23588	760000.0	35.2	2.0	193.0	2010.0
23595	1275000.0	13.4	1.0	170.0	1960.0
23596	720500.0	25.0	2.0	160.0	1975.0
23602	642500.0	14.0	3.0	84.0	1960.0
23603	770000.0	14.0	1.0	103.0	1950.0
23608	1110000.0	5.2	1.0	100.0	1900.0
23610	1200000.0	4.0	1.0	96.0	1880.0
23619	770000.0	12.1	1.0	142.0	1980.0
23620	1100000.0	12.1	2.0	315.0	2004.0
23622	438000.0	12.1	2.0	95.0	2010.0
23626	1200000.0	10.4	2.0	133.0	1950.0
23629	2235000.0	7.7	1.0	291.0	1935.0
23632	1870000.0	7.7	0.0	189.0	1925.0
23648	882000.0	11.7	1.0	86.0	1950.0
23653	1270000.0	17.9	2.0	149.0	1950.0
23654	975000.0	17.9	2.0	0.0	1970.0
23659	990000.0	17.9	2.0	137.0	2007.0
23660	765000.0	27.1	2.0	144.0	1980.0
23663	785000.0	17.5	2.0	147.0	2007.0
23664	877500.0	17.5	3.0	154.0	1970.0
23665	955000.0	17.5	1.0	115.0	1970.0
23666	1746000.0	3.6	0.0	139.0	1890.0
23673	730000.0	6.7	1.0	138.0	2007.0
23676	825000.0	6.7	2.0	25.0	2010.0
23684	625000.0	20.6	2.0	200.0	1994.0
23685	520000.0	20.6	2.0	140.0	2013.0
23686	434000.0	20.6	1.0	116.0	2011.0
23688	515000.0	20.6	1.0	131.0	2009.0
23689	530000.0	20.6	2.0	140.0	1980.0
23690	590000.0	20.6	2.0	0.0	2009.0
23691	715000.0	20.6	2.0	237.0	2010.0
23694	847500.0	34.7	4.0	226.0	2008.0
23699	1000000.0	23.0	2.0	177.0	1970.0
23702	600000.0	14.0	2.0	144.0	1997.0
23705	570000.0	24.7	2.0	109.0	1960.0
23708	645000.0	24.7	3.0	134.0	1960.0
23709	1055000.0	24.7	4.0	212.0	1960.0
23717	927000.0	22.2	2.0	151.0	1975.0
23719	1380000.0	12.4	2.0	183.0	1975.0
23721	969000.0	16.1	1.0	133.0	1980.0
23722	1025000.0	16.1	2.0	166.0	1980.0
23724	715000.0	27.0	1.0	90.0	1960.0
23727	1560000.0	18.0	2.0	265.0	1999.0
23730	960000.0	18.0	4.0	180.0	1985.0
23731	860000.0	18.0	2.0	161.0	1980.0
23735	570000.0	19.6	2.0	106.0	1980.0
23736	766000.0	19.6	2.0	230.0	2012.0
23738	630000.0	19.6	2.0	110.0	1978.0
23743	1850000.0	7.5	2.0	222.0	1996.0
23749	860000.0	24.8	2.0	195.0	1990.0
23750	735000.0	24.8	3.0	104.0	1960.0
23755	920000.0	3.6	0.0	60.0	1880.0
23758	685000.0	5.1	2.0	76.0	2000.0
23762	855000.0	38.0	2.0	151.0	1960.0
23766	563000.0	38.0	1.0	120.0	1970.0
23769	515000.0	45.9	1.0	116.0	1970.0
23776	1100000.0	16.7	5.0	106.0	1960.0
23777	1170000.0	16.7	2.0	143.0	2016.0
23783	1075000.0	16.7	2.0	123.0	1988.0
23786	820000.0	11.2	4.0	162.0	1950.0
23790	780000.0	11.2	3.0	90.0	1960.0
23791	1200000.0	11.2	2.0	240.0	2016.0
23792	900000.0	12.9	2.0	243.0	2005.0
23793	980000.0	12.9	2.0	290.0	2010.0
23794	717500.0	16.1	2.0	117.0	1962.0
23796	1260000.0	20.4	3.0	511.0	1999.0
23797	805000.0	20.4	4.0	260.0	2014.0
23799	925000.0	11.2	2.0	207.0	1960.0
23800	645000.0	32.3	2.0	124.0	1980.0
23801	612000.0	32.3	1.0	119.0	1990.0
23805	3220000.0	5.3	4.0	291.0	1930.0
23809	1055000.0	6.2	0.0	72.0	1930.0
23813	1450000.0	8.9	2.0	136.0	1950.0
23814	760000.0	8.8	1.0	85.0	1950.0
23815	945000.0	8.8	3.0	146.0	1950.0
23819	823000.0	8.8	2.0	91.0	1950.0
23831	1100000.0	12.3	2.0	127.0	1970.0
23835	750000.0	15.5	2.0	240.0	1987.0
23836	790000.0	11.7	2.0	177.0	1990.0
23838	1150000.0	11.7	2.0	265.0	1980.0
23845	800000.0	25.2	2.0	160.0	1975.0
23848	701500.0	26.0	2.0	120.0	2016.0
23849	657000.0	26.0	1.0	107.0	1960.0
23851	667000.0	14.0	2.0	140.0	1970.0
23852	945000.0	12.1	2.0	275.0	1960.0
23853	1160000.0	6.4	1.0	168.0	1920.0
23854	795000.0	23.3	0.0	123.0	1970.0
23857	755000.0	16.3	4.0	173.0	1998.0
23859	779000.0	16.3	2.0	184.0	1970.0
23866	2287500.0	14.6	2.0	309.0	2000.0
23875	902000.0	6.4	2.0	131.0	1975.0
23884	525000.0	17.4	2.0	136.0	1990.0
23885	485500.0	17.4	2.0	106.0	1975.0
23888	395000.0	31.7	2.0	156.0	1973.0
23889	407000.0	29.8	1.0	189.0	1970.0
23891	425000.0	31.7	2.0	170.0	2008.0
23893	469500.0	31.7	2.0	149.0	1990.0
23895	1150000.0	20.0	2.0	241.0	1975.0
23901	550500.0	25.9	3.0	153.0	2009.0
23903	641000.0	25.9	2.0	202.0	2008.0
23905	668000.0	17.9	2.0	140.0	1980.0
23910	850000.0	16.2	2.0	183.0	1950.0
23922	655000.0	31.6	0.0	232.0	1980.0
23932	1470000.0	14.2	2.0	132.0	1965.0
23936	652500.0	34.1	2.0	134.0	1994.0
23937	736500.0	6.2	1.0	79.0	1950.0
23938	1040000.0	6.2	2.0	120.0	1940.0
23939	980000.0	6.2	2.0	159.0	2017.0
23940	1570000.0	6.2	1.0	222.0	1930.0
23942	1300000.0	6.2	1.0	133.0	1910.0
23944	1378000.0	6.2	2.0	169.0	1900.0
23946	1410000.0	10.4	1.0	380.0	2016.0
23961	1266000.0	5.3	2.0	163.0	1900.0
23964	1056000.0	15.4	2.0	119.0	1960.0
23965	1091000.0	11.2	2.0	169.0	2000.0
23971	1000000.0	15.5	2.0	180.0	2000.0
23972	1000000.0	15.5	2.0	174.0	1970.0
23973	813500.0	15.5	2.0	185.0	1980.0
23977	1365000.0	21.5	2.0	138.0	1950.0
23986	500500.0	14.7	2.0	126.0	2017.0
23989	1060000.0	14.7	2.0	325.0	2003.0
23990	940000.0	14.7	2.0	320.0	2009.0
23997	1331000.0	8.4	3.0	175.0	1920.0
24001	1020000.0	8.4	2.0	111.0	1920.0
24004	825000.0	12.0	0.0	92.0	1950.0
24007	680000.0	12.0	1.0	140.0	2006.0
24009	945000.0	12.0	2.0	90.0	1930.0
24010	740000.0	12.0	2.0	118.0	1960.0
24022	1055000.0	2.4	0.0	68.0	1890.0
24023	850000.0	2.4	0.0	59.0	1900.0
24029	942000.0	19.9	2.0	131.0	1980.0
24030	945000.0	19.9	2.0	133.0	1980.0
24036	600000.0	20.6	2.0	170.0	2010.0
24037	688500.0	20.6	2.0	211.0	2000.0
24040	696000.0	20.6	2.0	247.0	2007.0
24042	570000.0	15.5	2.0	111.0	2000.0
24043	790000.0	35.4	2.0	131.0	1968.0
24046	817000.0	5.1	1.0	75.0	1900.0
24049	621000.0	20.5	3.0	174.0	2004.0
24050	594000.0	20.5	1.0	118.0	1977.0
24062	950000.0	8.2	2.0	206.0	1972.0
24065	548000.0	31.7	2.0	147.0	1975.0
24066	677000.0	31.7	2.0	125.0	1970.0
24067	515000.0	31.7	2.0	201.0	1980.0
24073	700000.0	10.5	2.0	111.0	1970.0
24074	950000.0	10.5	4.0	333.0	2004.0
24075	702500.0	10.5	2.0	187.0	2002.0
24077	1901000.0	10.2	2.0	144.0	1950.0
24080	490000.0	18.0	2.0	128.0	2009.0
24081	690000.0	18.0	2.0	236.0	2005.0
24083	695000.0	18.0	2.0	182.0	2004.0
24092	1500000.0	7.0	6.0	179.0	1915.0
24098	667000.0	18.4	2.0	226.0	2013.0
24099	485000.0	18.4	2.0	127.0	2008.0
24105	1065800.0	14.7	2.0	144.0	1980.0
24107	1015000.0	19.9	2.0	197.0	1980.0
24110	1035000.0	14.5	2.0	134.0	1952.0
24111	806000.0	14.5	2.0	154.0	1990.0
24112	458000.0	14.7	1.0	102.0	1990.0
24116	550000.0	14.7	2.0	0.0	1980.0
24125	1760000.0	6.8	2.0	125.0	1950.0
24130	478000.0	25.5	2.0	150.0	2011.0
24133	457000.0	27.2	1.0	103.0	1980.0
24139	1561000.0	6.3	2.0	135.0	1950.0
24143	1075000.0	3.0	0.0	92.0	1927.0
24147	730000.0	10.4	1.0	130.0	2017.0
24149	770000.0	10.4	2.0	160.0	1960.0
24150	805000.0	10.4	2.0	100.0	1960.0
24152	1330000.0	3.0	0.0	77.0	1890.0
24153	3600000.0	3.0	1.0	266.0	1890.0
24154	790000.0	10.5	0.0	99.0	1950.0
24155	1550000.0	5.7	2.0	132.0	1940.0
24156	1565000.0	11.0	2.0	276.0	2012.0
24162	615000.0	12.8	3.0	197.0	1970.0
24164	1895000.0	6.3	2.0	136.0	1915.0
24170	1635000.0	4.3	2.0	170.0	1930.0
24173	2005000.0	10.2	2.0	233.0	1930.0
24185	785000.0	9.5	1.0	96.0	1950.0
24190	1425000.0	7.9	2.0	100.0	1994.0
24191	3600000.0	7.9	3.0	437.0	2017.0
24193	2600000.0	7.9	2.0	285.0	1998.0
24195	1500000.0	9.7	2.0	154.0	1952.0
24196	1500000.0	9.7	1.0	0.0	1965.0
24200	1140000.0	17.3	2.0	171.0	1995.0
24201	1113000.0	8.8	3.0	93.0	1955.0
24204	1630000.0	11.4	2.0	131.0	1960.0
24205	1730000.0	11.4	2.0	0.0	1940.0
24208	1165000.0	11.4	1.0	207.0	2016.0
24209	2260000.0	11.4	2.0	353.0	2008.0
24220	1160000.0	13.8	3.0	200.0	1960.0
24223	1000000.0	13.8	3.0	99.0	1970.0
24225	530000.0	35.2	1.0	107.0	1996.0
24229	720000.0	25.0	2.0	124.0	1975.0
24230	780000.0	25.0	4.0	151.0	1973.0
24233	785000.0	16.1	1.0	116.0	1989.0
24241	680000.0	14.0	7.0	0.0	1980.0
24249	1150000.0	5.2	1.0	176.0	1920.0
24258	740000.0	12.1	2.0	0.0	1970.0
24261	819000.0	12.1	2.0	191.0	1970.0
24267	1050000.0	14.8	2.0	453.0	2008.0
24270	1700000.0	7.7	2.0	119.0	1940.0
24271	2430000.0	8.4	2.0	244.0	1992.0
24274	1650000.0	3.5	2.0	173.0	1910.0
24276	585000.0	14.8	1.0	0.0	2005.0
24278	1655000.0	8.7	2.0	130.0	2005.0
24283	1255000.0	17.9	1.0	173.0	2017.0
24287	1375000.0	17.9	2.0	176.0	2007.0
24288	860000.0	17.9	2.0	132.0	1975.0
24293	955000.0	17.5	2.0	97.0	1960.0
24300	1222000.0	6.7	1.0	160.0	1975.0
24303	990000.0	6.7	2.0	111.0	1910.0
24306	1012000.0	6.7	2.0	149.0	1955.0
24309	555000.0	17.4	0.0	132.0	1970.0
24310	451000.0	17.4	1.0	89.0	1970.0
24311	462000.0	20.6	1.0	117.0	2005.0
24314	473000.0	20.6	1.0	149.0	2011.0
24315	720000.0	20.6	2.0	201.0	2006.0
24316	513000.0	20.6	2.0	133.0	2012.0
24317	568000.0	20.6	2.0	136.0	2009.0
24320	880000.0	23.0	2.0	200.0	1975.0
24323	855000.0	23.0	1.0	105.0	1979.0
24324	1076000.0	23.0	2.0	263.0	1985.0
24326	1175000.0	23.0	2.0	208.0	2012.0
24327	506000.0	14.0	3.0	92.0	1960.0
24328	440000.0	14.0	6.0	96.0	1960.0
24332	1000000.0	14.8	2.0	472.0	2010.0
24337	1351000.0	12.4	2.0	221.0	1985.0
24341	1330000.0	14.3	2.0	188.0	1970.0
24344	1070000.0	16.1	2.0	0.0	1980.0
24350	895000.0	27.0	1.0	117.0	1950.0
24353	3050000.0	7.2	2.0	139.0	1916.0
24359	1370000.0	7.2	1.0	58.0	1923.0
24360	1860000.0	7.2	2.0	186.0	2009.0
24363	685000.0	28.5	2.0	156.0	1977.0
24365	621000.0	19.6	2.0	224.0	2006.0
24369	631000.0	19.6	1.0	133.0	1966.0
24371	636000.0	19.6	1.0	242.0	1975.0
24384	840000.0	13.1	3.0	126.0	1968.0
24386	775000.0	13.1	1.0	109.0	1960.0
24392	1350000.0	3.6	1.0	120.0	1920.0
24397	860000.0	5.1	2.0	143.0	2015.0
24398	1450000.0	5.1	1.0	238.0	1910.0
24401	868000.0	5.1	2.0	105.0	1940.0
24402	1190000.0	15.4	2.0	216.0	1960.0
24404	1088000.0	15.4	2.0	137.0	1970.0
24411	723500.0	38.0	2.0	169.0	1980.0
24413	820000.0	45.9	2.0	165.0	1960.0
24419	610000.0	12.9	1.0	115.0	1980.0
24426	2670000.0	16.7	2.0	418.0	2015.0
24435	1560000.0	16.7	2.0	248.0	1990.0
24439	752000.0	11.2	1.0	92.0	1960.0
24441	925000.0	16.1	2.0	135.0	1990.0
24443	700000.0	16.1	1.0	105.0	1970.0
24445	652000.0	16.1	2.0	111.0	1996.0
24450	2095000.0	13.8	1.0	197.0	1920.0
24452	1720000.0	13.8	3.0	200.0	2017.0
24464	2800000.0	5.3	1.0	272.0	1900.0
24478	525000.0	18.4	2.0	111.0	1980.0
24479	565000.0	18.4	2.0	152.0	1990.0
24482	1250000.0	12.3	2.0	134.0	1920.0
24490	570000.0	14.0	0.0	76.0	1960.0
24491	700000.0	15.5	0.0	168.0	1983.0
24494	915000.0	11.7	2.0	135.0	1970.0
24495	990000.0	11.7	2.0	168.0	2010.0
24496	700000.0	11.7	1.0	115.0	1960.0
24501	2112000.0	3.4	1.0	216.0	1880.0
24503	1720000.0	5.4	2.0	157.0	1945.0
24510	1655000.0	7.3	2.0	164.0	1940.0
24511	2000000.0	7.3	2.0	248.0	1940.0
24512	1850000.0	7.3	2.0	202.0	1980.0
24521	685500.0	16.3	1.0	150.0	1960.0
24529	1307500.0	8.4	1.0	122.0	1925.0
24531	1190000.0	4.3	2.0	212.0	2001.0
24532	1850000.0	11.4	3.0	174.0	1950.0
24541	450000.0	29.8	2.0	104.0	1985.0
24543	398000.0	29.8	2.0	115.0	1985.0
24545	530000.0	31.7	2.0	173.0	2012.0
24546	630000.0	31.7	2.0	210.0	2007.0
24547	950000.0	20.0	2.0	144.0	1970.0
24550	1800000.0	20.0	2.0	141.0	1935.0
24553	590000.0	25.9	2.0	172.0	2010.0
24554	460000.0	25.9	1.0	100.0	2014.0
24555	517500.0	25.9	2.0	140.0	2012.0
24556	6370000.0	3.0	3.0	279.0	1893.0
24557	660000.0	17.9	1.0	132.0	1980.0
24558	560000.0	17.9	0.0	160.0	1985.0
24560	1451000.0	17.2	2.0	187.0	1964.0
24564	1104000.0	17.2	2.0	148.0	2016.0
24567	841000.0	16.2	2.0	110.0	1970.0
24577	1775000.0	14.2	1.0	307.0	1960.0
24580	1650000.0	14.2	4.0	208.0	1980.0
24583	2820000.0	14.2	2.0	487.0	2016.0
24585	1375000.0	14.2	1.0	140.0	1950.0
24588	1000000.0	18.8	0.0	207.0	1960.0
24594	1017500.0	6.2	1.0	122.0	1890.0
24595	640000.0	22.7	1.0	93.0	1950.0
24601	1150000.0	5.3	0.0	80.0	1880.0
24602	2750000.0	5.3	4.0	0.0	1886.0
24606	878168.0	11.2	1.0	193.0	2009.0
24608	780000.0	11.2	1.0	123.0	1960.0
24611	1828000.0	12.3	4.0	337.0	2017.0
24615	1356250.0	15.5	1.0	116.0	1955.0
24616	590000.0	43.3	2.0	179.0	2011.0
24620	493000.0	47.3	2.0	166.0	2004.0
24628	710000.0	8.5	2.0	150.0	2003.0
24633	631000.0	14.7	2.0	125.0	2010.0
24635	711500.0	14.7	2.0	206.0	2010.0
24636	800000.0	14.7	2.0	232.0	2004.0
24638	2926000.0	3.5	1.0	194.0	2015.0
24641	2160000.0	3.5	3.0	194.0	2000.0
24646	673000.0	4.6	1.0	74.0	1970.0
24647	3250000.0	4.6	2.0	200.0	1880.0
24651	850000.0	8.4	2.0	100.0	1930.0
24657	725000.0	12.0	2.0	120.0	2014.0
24660	921000.0	12.0	4.0	133.0	1960.0
24664	610000.0	12.0	1.0	111.0	2016.0
24668	1750000.0	2.4	2.0	162.0	1890.0
24675	1100000.0	2.4	0.0	156.0	1900.0
24676	1525000.0	2.4	2.0	154.0	2007.0
24684	1306000.0	19.9	4.0	202.0	1985.0
24689	865000.0	23.5	2.0	150.0	1994.0
24691	675000.0	20.6	2.0	318.0	1998.0
24695	890000.0	35.4	2.0	210.0	1970.0
24703	825000.0	20.5	4.0	330.0	2003.0
24705	710000.0	20.5	2.0	175.0	2002.0
24707	520000.0	20.5	2.0	147.0	2010.0
24725	1310000.0	8.2	1.0	174.0	1960.0
24726	1310000.0	8.2	2.0	131.0	1980.0
24728	1485000.0	8.2	0.0	192.0	1935.0
24733	764000.0	10.5	1.0	129.0	2014.0
24734	750000.0	10.5	3.0	114.0	1960.0
24736	385000.0	10.5	2.0	92.0	2009.0
24737	590000.0	10.5	0.0	110.0	1970.0
24738	765000.0	10.5	2.0	133.0	1970.0
24745	621000.0	18.4	2.0	228.0	2008.0
24747	780000.0	15.5	2.0	297.0	2000.0
24753	850000.0	15.3	2.0	97.0	1975.0
24754	720000.0	15.3	4.0	135.0	1960.0
24758	1370000.0	7.0	1.0	110.0	1920.0
24769	735000.0	12.9	2.0	191.0	1981.0
24771	905000.0	17.2	1.0	123.0	1960.0
24774	1240000.0	8.9	1.0	155.0	1960.0
24778	1003000.0	14.7	2.0	250.0	1988.0
24780	945000.0	14.7	2.0	166.0	1967.0
24783	800000.0	14.5	1.0	99.0	1960.0
24786	506000.0	14.7	2.0	126.0	1992.0
24789	510000.0	14.7	1.0	104.0	1962.0
24793	2371000.0	3.1	1.0	169.0	1890.0
24795	620000.0	16.5	2.0	129.0	1980.0
24797	1070000.0	16.7	2.0	119.0	1970.0
24798	1170000.0	16.7	2.0	187.0	1980.0
24799	1540000.0	16.7	2.0	210.0	1980.0
24802	1950000.0	6.8	2.0	131.0	1920.0
24803	2350000.0	6.8	2.0	28.0	2000.0
24808	680000.0	27.2	2.0	301.0	2010.0
24811	1700000.0	6.3	2.0	236.0	2011.0
24816	1200000.0	6.3	1.0	151.0	1900.0
24819	2600000.0	7.5	4.0	228.0	1925.0
24820	1905000.0	7.5	2.0	26.0	1930.0
24821	730000.0	10.4	1.0	111.0	1970.0
24825	926000.0	10.4	2.0	129.0	1960.0
24827	715000.0	10.5	2.0	97.0	1960.0
24829	1757000.0	5.7	2.0	139.0	1920.0
24831	417000.0	15.5	2.0	141.0	1988.0
24832	600000.0	15.5	1.0	100.0	1995.0
24833	800000.0	15.5	4.0	190.0	1980.0
24839	1700000.0	4.3	1.0	184.0	1900.0
24845	941000.0	16.5	2.0	236.0	1999.0
24846	900000.0	9.5	1.0	115.0	1975.0
24849	3300000.0	7.9	2.0	220.0	1955.0
24850	2600000.0	7.9	2.0	246.0	1940.0
24854	3350000.0	7.9	2.0	401.0	2011.0
24856	1846000.0	9.7	1.0	133.0	1950.0
24866	1300000.0	9.7	2.0	124.0	1955.0
24867	831000.0	23.2	0.0	168.0	1970.0
24868	916500.0	23.2	0.0	148.0	1970.0
24869	1050200.0	23.2	2.0	1.0	2008.0
24870	2070000.0	17.3	2.0	175.0	1985.0
24871	2260000.0	17.3	2.0	270.0	2000.0
24875	1560000.0	11.4	2.0	250.0	2017.0
24876	1250000.0	11.4	2.0	297.0	1950.0
24880	2055000.0	13.8	2.0	395.0	2017.0
24883	1285000.0	13.8	2.0	230.0	2010.0
24884	1420000.0	13.8	2.0	156.0	1960.0
24885	950000.0	13.8	2.0	120.0	1960.0
24891	1300000.0	13.4	2.0	230.0	1985.0
24896	1941000.0	10.9	4.0	207.0	1930.0
24899	1782500.0	10.9	1.0	625.0	1930.0
24901	771000.0	8.6	0.0	128.0	1950.0
24902	785000.0	8.6	3.0	114.0	1950.0
24905	700000.0	16.1	1.0	147.0	1975.0
24906	2451000.0	10.5	2.0	102.0	1960.0
24914	1600000.0	10.3	3.0	222.0	1930.0
24915	538000.0	29.8	4.0	194.0	2000.0
24920	1530000.0	5.2	2.0	181.0	1915.0
24924	1075000.0	5.2	1.0	98.0	1910.0
24926	1326000.0	4.0	2.0	107.0	1890.0
24933	962000.0	10.8	1.0	137.0	1960.0
24935	780000.0	12.1	2.0	160.0	1985.0
24937	918000.0	12.1	2.0	154.0	1960.0
24950	2056000.0	7.7	1.0	141.0	1930.0
24951	2575000.0	7.7	2.0	177.0	1930.0
24955	3888000.0	8.4	4.0	334.0	1930.0
24969	1590000.0	8.7	2.0	189.0	1935.0
24976	1620000.0	17.9	2.0	210.0	1960.0
24977	817500.0	17.9	2.0	108.0	1990.0
24979	965000.0	17.9	4.0	169.0	1970.0
24985	912000.0	3.6	1.0	96.0	1880.0
24988	900000.0	6.7	2.0	172.0	2000.0
24992	1000000.0	6.7	1.0	107.0	1950.0
24994	916000.0	6.7	2.0	129.0	1950.0
24999	642500.0	20.6	5.0	186.0	1990.0
25001	555000.0	20.6	2.0	167.0	2004.0
25002	615000.0	20.6	1.0	119.0	1985.0
25005	768000.0	23.0	2.0	148.0	1970.0
25007	965000.0	23.0	2.0	260.0	1993.0
25010	717000.0	24.7	1.0	136.0	1980.0
25011	870000.0	21.8	3.0	135.0	1980.0
25014	1340000.0	14.3	2.0	200.0	1980.0
25016	1310000.0	14.3	2.0	203.0	2014.0
25021	1468000.0	14.3	2.0	165.0	1980.0
25022	2660000.0	16.1	2.0	278.0	1970.0
25023	550000.0	25.9	2.0	139.0	2010.0
25024	707000.0	28.8	4.0	183.0	2013.0
25036	860000.0	18.0	2.0	210.0	1990.0
25037	2280000.0	7.2	1.0	206.0	1910.0
25038	2200000.0	7.2	1.0	161.0	1925.0
25039	711000.0	19.6	2.0	213.0	1993.0
25041	2520000.0	7.5	2.0	389.0	2006.0
25044	1300000.0	8.2	2.0	225.0	1920.0
25045	1300000.0	7.5	2.0	217.0	1950.0
25050	346000.0	13.1	1.0	122.0	2011.0
25054	756000.0	13.1	3.0	186.0	2015.0
25058	1625000.0	2.1	1.0	160.0	1890.0
25062	2200000.0	3.6	1.0	143.0	1880.0
25064	1270000.0	3.4	1.0	138.0	1920.0
25072	1159000.0	15.4	2.0	136.0	1960.0
25074	1134000.0	15.4	1.0	110.0	1970.0
25075	740000.0	38.0	2.0	150.0	1950.0
25077	467000.0	36.9	1.0	0.0	1960.0
25078	1850000.0	7.2	2.0	152.0	1920.0
25079	538000.0	12.9	2.0	134.0	1960.0
25080	3120000.0	7.3	2.0	276.0	1950.0
25086	2237500.0	7.3	2.0	0.0	1985.0
25088	1700000.0	7.3	2.0	127.0	1980.0
25093	1439000.0	16.7	2.0	158.0	1970.0
25094	1165000.0	16.7	2.0	116.0	1955.0
25101	666133.0	11.2	2.0	115.0	2017.0
25103	828000.0	16.1	4.0	116.0	1960.0
25108	2000000.0	13.8	2.0	320.0	2011.0
25109	1045000.0	13.8	1.0	124.0	2003.0
25112	990000.0	13.8	1.0	332.0	1950.0
25113	1335000.0	13.8	2.0	156.0	2014.0
25124	730000.0	21.3	1.0	73.0	1950.0
25133	761000.0	8.8	0.0	95.0	1950.0
25135	1660000.0	16.0	2.0	252.0	2006.0
25138	720000.0	18.4	2.0	190.0	2000.0
25139	660000.0	18.4	2.0	171.0	1995.0
25140	615000.0	18.4	2.0	151.0	2000.0
25141	530000.0	18.4	2.0	144.0	1976.0
25145	580000.0	18.4	2.0	202.0	1996.0
25146	541000.0	18.4	2.0	108.0	1971.0
25148	1355000.0	7.8	2.0	150.0	1935.0
25151	1000000.0	7.8	2.0	103.0	1965.0
25152	587000.0	14.0	1.0	108.0	1980.0
25163	1500000.0	5.4	2.0	196.0	2015.0
25173	380000.0	31.7	2.0	121.0	1995.0
25175	716500.0	16.3	5.0	100.0	1970.0
25185	3100000.0	5.9	1.0	192.0	1900.0
25190	1810000.0	8.4	2.0	219.0	1926.0
25195	1100000.0	4.3	1.0	108.0	1950.0
25196	1150000.0	4.3	2.0	209.0	2006.0
25197	1187000.0	4.3	2.0	102.0	1900.0
25199	970000.0	4.3	2.0	150.0	1960.0
25202	1720000.0	11.4	3.0	124.0	1930.0
25203	512000.0	17.4	1.0	140.0	1980.0
25212	600000.0	25.9	2.0	161.0	2011.0
25214	636000.0	25.9	2.0	26.0	2011.0
25215	565000.0	25.9	1.0	120.0	1985.0
25216	802000.0	25.9	2.0	238.0	2014.0
25220	592500.0	17.9	0.0	104.0	1994.0
25222	712000.0	17.9	3.0	170.0	1980.0
25234	1320000.0	6.2	2.0	182.0	1910.0
25246	1635000.0	14.2	2.0	267.0	1975.0
25248	900000.0	18.8	1.0	197.0	1975.0
25250	1189000.0	6.2	2.0	157.0	1915.0
25254	715000.0	22.7	4.0	83.0	1950.0
25260	1100000.0	16.7	3.0	737.0	1970.0
25261	735000.0	15.4	2.0	131.0	1970.0
25264	1315000.0	12.3	2.0	132.0	1940.0
25266	1090000.0	15.5	2.0	172.0	1990.0
25267	962500.0	15.5	2.0	130.0	1965.0
25270	1700000.0	11.4	3.0	145.0	1970.0
25271	1055000.0	21.5	1.0	110.0	1980.0
25278	780000.0	8.5	2.0	154.0	2013.0
25283	891000.0	8.5	1.0	113.0	1950.0
25290	515000.0	14.7	2.0	178.0	2005.0
25295	2300000.0	3.5	1.0	185.0	2016.0
25299	1500000.0	4.6	0.0	126.0	1900.0
25301	3250000.0	4.6	2.0	200.0	1880.0
25304	835000.0	8.4	4.0	99.0	1955.0
25307	440000.0	8.4	1.0	65.0	1970.0
25320	650000.0	12.0	1.0	0.0	1950.0
25326	1000000.0	12.0	2.0	168.0	1950.0
25333	1907000.0	2.4	3.0	150.0	1922.0
25334	1250000.0	2.4	2.0	124.0	2010.0
25342	1260000.0	19.9	1.0	180.0	1964.0
25351	536000.0	20.6	2.0	181.0	1999.0
25352	470000.0	20.6	2.0	0.0	2004.0
25353	1185000.0	15.2	1.0	113.0	1935.0
25354	1675000.0	15.2	2.0	291.0	2007.0
25356	1300000.0	15.2	2.0	133.0	1950.0
25359	810000.0	35.4	0.0	133.0	1970.0
25362	1010000.0	5.1	0.0	92.0	1910.0
25366	1000000.0	1.9	0.0	78.0	1870.0
25368	650000.0	20.5	2.0	140.0	1995.0
25369	737500.0	20.5	2.0	178.0	2002.0
25370	2500000.0	2.7	2.0	225.0	2005.0
25371	2180000.0	2.7	2.0	235.0	1999.0
25372	590000.0	2.7	1.0	76.0	1965.0
25374	1750000.0	2.7	2.0	162.0	1996.0
25376	1225000.0	6.2	1.0	0.0	1910.0
25377	880000.0	20.8	2.0	94.0	1950.0
25384	870000.0	16.1	2.0	167.0	1985.0
25389	1200000.0	8.2	2.0	257.0	2011.0
25395	520000.0	31.7	1.0	130.0	1995.0
25398	515000.0	31.7	2.0	133.0	1965.0
25399	610000.0	10.5	2.0	97.0	2016.0
25403	570000.0	10.5	1.0	108.0	2015.0
25404	820000.0	10.5	4.0	130.0	1950.0
25408	2300000.0	10.2	4.0	188.0	1888.0
25410	1975000.0	10.2	2.0	155.0	1920.0
25412	585000.0	18.4	2.0	0.0	2010.0
25416	1550000.0	15.5	2.0	125.0	1950.0
25417	1290000.0	15.5	2.0	200.0	1985.0
25418	1390000.0	12.4	6.0	286.0	1999.0
25421	1435000.0	12.4	2.0	114.0	1960.0
25422	710000.0	15.3	6.0	109.0	1975.0
25425	1025000.0	7.0	2.0	92.0	1950.0
25429	3550000.0	4.1	2.0	244.0	1990.0
25432	610000.0	12.9	1.0	150.0	1980.0
25433	805000.0	12.9	4.0	108.0	1960.0
